ctrhp_1	ctrhp_2	ctrhp_3	CLKhp_1	CLKhp_2	CLKhp_3
chr13_108377746_108378069	14	9	17	14	14	16
chr13_108463394_108463737	12	17	15	16	15	13
chr13_108495029_108496458	47	56	60	70	66	74
chr13_108560152_108560520	15	17	16	16	14	17
chr13_108595468_108595820	10	15	15	15	18	18
chr13_108733118_108733495	13	14	28	18	13	19
chr13_108980293_108980733	12	13	18	23	13	22
chr13_109036076_109036399	14	11	16	17	19	13
chr13_109126137_109126548	20	23	18	16	12	20
chr13_109275221_109275728	10	11	24	20	16	16
chr13_109369268_109369874	14	19	25	34	28	30
chr13_109412336_109412939	44	33	48	52	40	47
chr13_109483219_109483695	15	20	21	19	21	26
chr13_109494848_109495260	29	19	28	36	31	30
chr13_109548371_109548888	34	34	45	46	39	47
chr13_109783271_109788021	328	337	438	444	304	372
chr13_110047550_110048031	38	41	43	51	38	42
chr13_110106688_110107183	18	19	21	17	23	24
chr13_110108923_110109198	12	12	14	12	13	20
chr13_110109827_110110284	20	19	29	26	30	29
chr13_110122994_110123871	71	65	113	69	77	83
chr13_110125990_110127168	65	77	106	100	72	82
chr13_110132159_110133069	52	43	72	65	69	54
chr13_110136736_110137387	13	17	29	19	22	30
chr13_110156465_110157065	30	32	32	45	30	40
chr13_110222195_110222540	9	14	16	25	18	16
chr13_110306301_110307932	57	64	81	79	73	88
chr13_110323459_110324464	49	67	68	74	55	78
chr13_110520868_110521381	31	26	37	30	27	38
chr13_110561235_110562042	26	26	35	40	27	30
chr13_110615306_110616260	33	44	47	49	37	60
chr13_110705727_110706757	54	69	71	63	46	75
chr13_110711946_110716543	480	496	572	574	465	559
chr13_110826230_110827792	89	102	111	108	78	82
chr13_110913992_110916086	166	190	223	218	166	204
chr13_111006565_111007096	20	15	32	28	19	18
chr13_111115043_111116354	44	49	58	64	37	62
chr13_111153077_111154274	67	64	84	84	75	74
chr13_111177017_111177353	15	12	20	13	11	17
chr13_111210418_111210888	16	8	29	16	24	17
chr13_111240840_111241480	28	32	57	42	42	54
chr13_111384965_111385855	21	30	36	34	31	49
chr13_111450970_111451323	10	14	17	16	16	22
chr13_111658182_111658582	24	19	33	28	22	34
chr13_111678457_111679279	51	57	51	62	67	71
chr13_111763300_111764174	48	53	72	66	72	79
chr13_111893017_111893550	20	18	25	22	21	28
chr13_111900228_111901368	61	61	67	82	66	65
chr13_112056219_112057542	41	39	44	53	37	52
chr13_112066144_112069166	160	174	208	208	154	163
chr13_112072186_112074109	74	90	91	89	77	109
chr13_112103828_112104359	25	28	37	35	23	26
chr13_112172651_112173263	12	18	27	27	28	24
chr13_112248382_112249696	68	66	59	82	72	75
chr13_112587359_112588495	45	57	68	64	46	63
chr13_112606320_112606697	19	20	27	19	31	23
chr13_112689531_112690927	67	71	94	72	63	93
chr13_112942736_112943353	24	27	31	30	29	33
chr13_112969007_112969635	23	25	27	24	20	35
chr13_113001077_113002533	68	70	97	86	76	90
chr13_113208217_113210282	98	109	131	104	83	101
chr13_113296653_113298039	79	75	110	62	53	76
chr13_113393695_113394310	20	14	25	21	21	16
chr13_113489410_113491431	103	110	140	138	112	131
chr13_113584338_113585157	46	37	59	62	40	54
chr13_113647494_113648063	23	29	26	32	27	32
chr13_113724807_113725389	35	26	43	46	37	45
chr13_113726446_113726841	20	18	18	14	6	16
chr13_113759053_113759464	18	14	18	20	20	17
chr13_113820905_113821661	29	27	41	38	37	33
chr13_113837708_113838142	22	22	25	14	15	23
chr13_113840507_113840878	16	21	21	19	20	20
chr13_113935305_113935679	12	15	20	17	16	15
chr13_114064735_114065617	27	42	50	32	34	43
chr13_114071379_114071838	24	19	26	19	14	12
chr13_114131986_114132993	44	43	70	55	54	47
chr13_114166360_114167099	25	24	34	34	33	41
chr13_114234679_114235425	32	28	37	41	30	45
chr13_114280937_114282660	88	79	120	103	85	110
chr13_114313958_114314979	73	94	99	81	62	93
chr13_114333902_114334205	16	16	19	15	14	13
chr14_19383077_19383414	13	13	13	19	12	16
chr14_20305488_20306304	31	45	49	53	50	43
chr14_20332733_20333665	38	43	31	53	28	45
chr14_20342220_20344249	189	177	245	220	224	220
chr14_20412838_20413898	72	64	74	86	64	79
chr14_20454333_20455785	132	141	188	176	157	180
chr14_20461045_20462279	199	211	240	241	233	252
chr14_20468816_20470147	84	90	101	106	90	114
chr14_20609210_20609948	30	48	31	37	46	38
chr14_20609977_20610570	16	26	25	27	35	26
chr14_20613059_20614231	79	68	102	91	80	105
chr14_20625323_20625699	11	18	22	19	11	12
chr14_20632901_20633343	18	19	16	19	16	19
chr14_20681384_20683844	119	127	182	171	175	163
chr14_20683935_20684593	20	22	49	36	42	32
chr14_20823834_20824317	12	21	31	20	15	21
chr14_20848713_20849614	29	31	53	45	46	59
chr14_20855677_20855941	13	13	22	13	14	18
chr14_20970932_20971773	58	57	78	81	72	69
chr14_20989681_20990722	65	70	73	89	62	81
chr14_21024570_21025836	52	49	72	69	65	70
chr14_21039012_21039403	16	15	20	22	15	15
chr14_21069114_21071983	160	125	195	162	148	162
chr14_21087249_21088069	52	81	85	90	72	88
chr14_21093915_21094644	34	23	32	35	38	37
chr14_21098070_21099093	39	30	57	54	35	55
chr14_21103305_21104826	152	154	172	170	152	166
chr14_21106877_21107334	14	15	16	14	11	24
chr14_21269118_21270309	131	167	170	176	183	177
chr14_21308690_21309117	24	24	28	39	33	30
chr14_21383490_21384937	90	111	120	123	92	97
chr14_21436990_21437744	53	67	91	81	57	76
chr14_21455713_21456803	116	117	153	142	130	159
chr14_21476690_21477532	83	85	99	106	110	120
chr14_21510658_21511937	90	100	110	97	94	98
chr14_21525977_21526760	35	36	41	39	37	47
chr14_21536389_21537367	19	14	43	28	36	28
chr14_21539164_21539544	17	15	34	24	29	21
chr14_21557372_21557930	29	22	54	50	36	41
chr14_22334042_22334276	10	10	16	18	14	7
chr14_22432471_22433078	15	23	27	14	14	20
chr14_22478683_22479214	20	22	20	33	33	33
chr14_22518099_22518503	15	13	24	18	16	29
chr14_22557000_22557622	21	20	24	34	28	31
chr14_22588797_22590086	118	131	145	146	127	139
chr14_22597981_22599074	44	38	55	54	50	53
chr14_22766270_22767330	37	59	79	66	54	55
chr14_22829685_22830210	23	30	37	35	22	29
chr14_22848319_22848938	22	29	41	26	26	35
chr14_22850933_22851350	11	16	34	24	14	26
chr14_22853089_22853340	12	14	15	14	13	16
chr14_22871251_22872279	39	44	59	67	39	58
chr14_22918396_22919916	147	141	191	166	134	147
chr14_22929030_22930719	147	153	209	181	169	202
chr14_22956720_22957365	23	20	43	30	31	22
chr14_22977766_22978289	13	17	27	22	22	19
chr14_22982355_22983233	37	19	39	35	31	46
chr14_23006713_23007524	89	87	123	90	100	109
chr14_23034570_23035569	70	72	88	71	74	85
chr14_23057184_23058493	70	64	107	101	78	98
chr14_23071315_23071954	42	39	49	39	42	47
chr14_23094439_23096047	178	200	232	202	194	217
chr14_23285643_23286751	69	85	108	97	81	128
chr14_23301167_23302995	218	217	270	259	248	282
chr14_23306470_23307165	32	26	29	42	22	29
chr14_23320521_23322430	183	182	240	221	203	231
chr14_23352082_23353084	57	59	75	58	66	82
chr14_23365661_23366962	46	37	61	40	44	49
chr14_23406236_23406651	19	19	20	18	28	11
chr14_23436724_23437243	20	26	28	21	26	17
chr14_23468941_23470027	107	131	134	150	121	151
chr14_23483204_23483792	21	27	21	28	27	27
chr14_23486980_23487928	36	41	53	54	56	54
chr14_23493960_23494819	58	48	66	58	53	67
chr14_23511901_23515144	153	192	193	179	140	213
chr14_23551126_23552147	51	43	57	74	51	65
chr14_23555630_23556532	60	71	81	92	77	96
chr14_23569702_23570197	21	19	27	32	19	31
chr14_23578529_23579249	21	29	31	25	25	22
chr14_23589016_23589534	15	22	28	32	24	32
chr14_23608435_23608839	16	20	28	14	17	18
chr14_23883892_23884372	14	24	9	21	11	34
chr14_24036211_24036941	13	20	38	33	22	33
chr14_24051330_24052754	62	52	88	83	52	85
chr14_24058352_24058795	22	15	16	18	14	17
chr14_24078006_24078889	32	41	46	61	38	55
chr14_24080769_24081767	55	47	68	70	48	54
chr14_24093798_24094738	32	36	53	29	38	38
chr14_24113768_24115543	205	247	257	233	220	258
chr14_24135678_24136641	39	39	55	65	52	70
chr14_24140950_24142279	133	129	180	142	138	152
chr14_24146318_24148069	131	135	180	156	114	150
chr14_24160776_24161394	32	21	31	28	24	26
chr14_24171658_24172342	34	43	36	29	32	53
chr14_24188561_24189097	31	37	63	48	43	44
chr14_24195186_24196129	68	56	78	71	64	81
chr14_24212949_24213855	61	74	84	69	60	74
chr14_24215541_24216278	42	41	53	67	50	47
chr14_24232050_24232967	58	56	69	80	60	83
chr14_24241928_24243244	131	140	186	176	174	205
chr14_24270967_24271915	57	58	77	78	56	70
chr14_24299343_24300013	26	29	28	38	27	28
chr14_24366627_24367738	33	27	59	50	44	54
chr14_24368705_24369266	21	12	38	30	22	18
chr14_24398146_24399502	40	52	69	57	54	56
chr14_24429676_24430632	47	44	69	53	56	39
chr14_24431505_24432058	8	15	22	18	24	18
chr14_24441943_24443237	124	131	127	147	140	145
chr14_24630622_24631267	14	15	23	18	21	28
chr14_24725207_24725928	53	37	75	69	67	65
chr14_24788883_24790432	125	137	161	152	148	178
chr14_24832496_24833019	19	19	26	30	20	30
chr14_24944875_24945140	16	15	15	13	7	15
chr14_25007932_25008234	10	18	17	15	11	17
chr14_25048497_25049067	17	29	26	23	14	22
chr14_25049231_25050671	78	70	96	96	68	83
chr14_25230871_25231585	29	41	35	56	29	56
chr14_25588712_25589102	13	10	15	20	17	22
chr14_25929826_25930204	15	25	15	14	14	21
chr14_26078519_26078999	30	26	33	44	31	34
chr14_26199515_26199984	11	23	23	30	21	30
chr14_26216808_26217213	16	13	17	17	27	23
chr14_26305070_26305417	15	14	17	19	17	21
chr14_26339234_26340049	46	58	44	53	53	47
chr14_26394233_26394911	44	42	46	55	34	39
chr14_26401292_26401753	26	25	24	35	31	40
chr14_26597145_26599255	134	153	164	174	163	210
chr14_26775759_26776900	49	57	73	60	55	65
chr14_26870999_26871583	21	25	40	30	31	20
chr14_26934824_26935494	19	28	23	27	24	24
chr14_26966960_26967343	9	15	19	18	15	22
chr14_26974761_26975350	32	40	58	38	44	37
chr14_26995990_26996511	22	26	22	24	25	18
chr14_27056606_27056951	11	14	19	19	15	23
chr14_27063866_27064288	15	21	18	25	17	16
chr14_27799153_27799627	26	25	32	22	27	23
chr14_27833050_27833390	12	10	17	22	16	18
chr14_27838596_27838990	15	22	20	25	20	28
chr14_28101865_28102399	23	17	35	45	28	34
chr14_28340805_28341224	23	20	26	36	33	33
chr14_28482655_28483018	21	22	34	28	22	42
chr14_28764084_28764870	21	34	35	31	24	34
chr14_28765129_28767025	136	135	176	155	134	170
chr14_28767556_28768249	17	14	35	36	27	21
chr14_28774019_28774914	36	27	68	48	53	42
chr14_28785157_28785984	25	31	33	43	35	39
chr14_28876150_28876539	15	14	24	25	19	18
chr14_28879472_28880021	26	35	46	56	34	39
chr14_29083245_29083626	18	20	12	16	16	17
chr14_29102941_29103365	22	18	24	20	17	17
chr14_29215769_29217325	135	159	132	166	124	145
chr14_29389847_29390983	61	61	114	82	85	94
chr14_29391633_29392295	12	24	24	27	27	28
chr14_29458524_29459249	39	68	57	62	43	61
chr14_29462098_29463072	42	54	45	53	36	61
chr14_29584948_29585428	26	22	33	34	27	36
chr14_29813845_29815137	43	52	68	62	65	58
chr14_29926860_29928381	60	47	84	62	64	79
chr14_30138589_30139047	17	14	22	15	17	19
chr14_30214524_30215102	22	27	25	18	10	28
chr14_30270608_30271000	11	18	14	16	18	19
chr14_30272766_30274102	121	123	146	160	123	190
chr14_30305006_30305747	24	23	36	30	31	21
chr14_30389437_30390388	53	62	72	70	51	71
chr14_30558961_30559600	22	29	22	31	25	33
chr14_30622078_30622768	21	38	44	44	32	56
chr14_31025532_31027165	103	96	138	116	107	105
chr14_31206734_31208736	132	128	166	189	141	169
chr14_31419727_31421035	57	71	78	75	86	87
chr14_31456914_31457977	69	78	78	85	77	75
chr14_31561116_31561884	46	44	58	57	46	44
chr14_31692134_31692861	21	21	22	25	25	34
chr14_31873063_31873537	20	16	11	25	30	26
chr14_31962861_31963407	26	24	36	37	28	34
chr14_32075712_32078180	151	148	179	179	132	174
chr14_32203417_32203703	15	11	23	14	22	14
chr14_32329115_32329582	20	21	26	38	19	24
chr14_32366930_32367363	13	7	22	22	21	24
chr14_32702531_32702995	17	18	22	21	20	26
chr14_32808564_32809690	67	57	68	55	53	64
chr14_32933967_32935118	54	49	64	59	35	60
chr14_32938063_32939158	34	61	37	45	36	49
chr14_32939236_32940309	40	51	53	65	51	54
chr14_32986762_32987371	16	18	25	29	13	18
chr14_33165042_33165558	17	18	29	22	20	29
chr14_33229582_33230059	16	20	17	29	25	26
chr14_33307726_33308467	37	35	51	45	34	45
chr14_33375164_33375536	19	14	21	11	13	16
chr14_33477521_33478226	48	42	47	56	36	60
chr14_33493466_33494210	28	25	25	31	28	36
chr14_33711766_33712336	18	27	37	37	35	36
chr14_33765339_33765556	7	9	14	12	11	16
chr14_33777807_33778440	21	26	28	30	28	19
chr14_33938197_33938887	23	30	38	36	28	26
chr14_33942862_33943645	53	50	51	60	55	58
chr14_33950613_33951596	20	35	38	38	34	39
chr14_33954015_33954372	18	21	21	26	15	19
chr14_34172240_34172791	17	15	24	22	19	22
chr14_34262434_34262845	22	21	26	24	22	21
chr14_34302697_34303309	30	38	39	44	26	44
chr14_34461906_34462927	68	66	99	97	75	96
chr14_34496794_34497408	13	25	34	23	22	19
chr14_34539172_34539998	49	54	65	66	44	57
chr14_34546253_34546653	29	33	30	32	31	29
chr14_34546743_34548208	99	122	109	103	90	113
chr14_34555305_34556974	132	133	143	130	97	124
chr14_34629552_34630532	59	54	77	80	63	79
chr14_34713952_34715213	64	65	83	90	87	93
chr14_34873193_34875647	101	118	132	132	116	161
chr14_34981865_34983351	107	108	120	107	125	127
chr14_35045776_35046953	93	105	141	116	101	135
chr14_35121772_35122844	68	72	85	92	72	81
chr14_35291931_35292849	64	86	99	79	87	97
chr14_35341407_35342472	76	70	101	98	93	112
chr14_35385298_35386029	37	38	37	41	40	65
chr14_35403507_35405127	111	115	150	150	96	131
chr14_35471769_35472201	20	19	20	19	18	13
chr14_35533209_35534719	67	81	97	98	76	109
chr14_35534986_35535681	21	18	33	27	21	21
chr14_35558627_35559171	25	22	19	37	30	32
chr14_35632265_35633120	57	69	79	76	60	76
chr14_35808396_35809656	76	99	98	101	99	104
chr14_35825843_35827271	180	169	203	199	187	217
chr14_35897432_35898546	49	57	74	69	65	83
chr14_35949733_35950401	22	39	37	42	33	33
chr14_35965269_35965811	26	32	32	34	29	23
chr14_35991243_35991907	19	33	28	35	19	28
chr14_35993142_35993797	26	31	43	49	49	42
chr14_35999283_35999755	27	32	30	36	40	27
chr14_36019951_36020678	28	23	40	26	14	36
chr14_36068873_36069714	41	43	50	49	30	39
chr14_36313257_36313574	16	14	18	24	16	16
chr14_36320117_36321067	49	49	64	67	59	84
chr14_36383988_36384668	36	39	62	38	48	56
chr14_36424239_36425365	61	59	62	82	70	68
chr14_36442599_36443274	56	59	70	91	65	69
chr14_36453053_36454136	41	67	54	74	54	60
chr14_36518752_36519708	25	26	31	31	27	40
chr14_36580832_36581676	19	19	33	38	30	33
chr14_36844066_36844459	13	15	17	16	15	24
chr14_37171764_37172865	36	49	66	69	54	58
chr14_37197471_37198433	54	65	83	82	68	88
chr14_37515735_37516245	15	29	29	31	18	25
chr14_37594304_37595346	34	29	47	35	41	41
chr14_38419365_38420371	63	70	71	80	84	92
chr14_38526637_38527162	43	39	52	41	28	35
chr14_38745429_38746522	71	92	101	106	90	109
chr14_38943530_38944319	36	32	45	44	34	41
chr14_38944473_38945168	23	35	29	38	38	48
chr14_38948125_38948627	20	19	26	29	21	22
chr14_38961019_38961547	16	19	22	14	18	35
chr14_38994373_38995315	57	74	74	80	66	82
chr14_39102603_39103796	62	56	76	68	62	91
chr14_39113924_39114838	64	77	92	83	71	89
chr14_39169806_39170880	78	78	102	83	89	106
chr14_39174396_39175817	143	162	183	196	184	180
chr14_39266386_39267841	131	136	142	165	133	158
chr14_39431140_39433215	195	218	240	225	218	266
chr14_39452729_39453166	10	19	20	30	18	31
chr14_39488408_39489083	36	48	43	41	43	66
chr14_39739849_39740155	7	13	23	17	17	15
chr14_39877679_39878330	15	25	25	23	18	32
chr14_40070476_40070868	17	16	16	21	10	18
chr14_40336824_40337380	15	12	24	15	13	34
chr14_40581295_40581563	9	19	17	16	19	24
chr14_40861792_40862219	16	29	31	29	25	26
chr14_41397674_41398338	34	28	44	34	42	35
chr14_41548810_41549173	19	12	15	17	7	13
chr14_41606359_41607330	40	48	54	57	65	64
chr14_41899286_41899724	20	22	25	18	27	25
chr14_42305536_42305905	17	15	20	27	21	33
chr14_44145797_44146304	19	30	26	38	36	30
chr14_44803218_44803777	21	18	18	26	21	22
chr14_44896649_44898168	131	120	151	163	121	167
chr14_44961010_44962971	193	186	240	221	214	230
chr14_45083519_45084672	57	86	97	87	81	94
chr14_45133901_45135044	135	137	165	140	151	143
chr14_45135423_45136385	37	48	78	57	56	60
chr14_45252728_45253660	67	76	79	89	82	94
chr14_45268576_45268877	15	18	25	20	23	20
chr14_46292142_46292552	9	18	17	21	20	26
chr14_46840830_46841906	51	70	64	68	65	70
chr14_46986040_46986479	15	13	18	7	15	22
chr14_46991775_46992219	26	28	28	36	28	33
chr14_47186427_47187221	42	69	64	87	59	71
chr14_47365232_47365590	8	19	28	20	25	25
chr14_47438224_47439518	91	86	120	125	112	124
chr14_47541680_47542105	15	31	29	27	29	35
chr14_47673718_47676554	129	146	177	187	154	195
chr14_47730229_47731022	28	37	48	57	51	64
chr14_48275298_48275776	29	33	46	42	41	45
chr14_48390329_48390769	16	25	24	30	36	41
chr14_48616922_48617508	36	38	33	44	38	42
chr14_48628487_48628995	24	27	33	35	24	31
chr14_48703733_48704693	69	61	62	81	57	72
chr14_48771745_48772167	23	20	23	16	17	24
chr14_48806748_48807260	24	17	30	28	15	27
chr14_48876614_48877741	112	148	129	142	137	158
chr14_48879391_48879942	15	29	19	24	20	29
chr14_48936443_48936784	13	15	18	18	11	19
chr14_48937804_48938219	19	24	31	34	22	21
chr14_49049318_49050538	94	105	94	129	107	127
chr14_49107045_49107594	23	21	23	23	31	36
chr14_49193861_49194758	60	64	77	72	85	89
chr14_49248940_49249361	17	17	29	24	22	23
chr14_49304085_49304442	20	23	18	31	25	26
chr14_49447580_49448127	29	24	26	30	25	34
chr14_49516319_49516792	11	15	17	22	12	18
chr14_49585686_49587237	122	145	186	162	140	162
chr14_49598416_49599432	56	46	53	60	63	62
chr14_49620131_49621525	129	143	164	166	133	168
chr14_49632975_49635401	147	160	198	202	183	208
chr14_49688104_49688632	21	20	27	32	30	30
chr14_49692828_49693655	31	41	67	54	55	51
chr14_49767236_49768802	95	103	143	151	132	137
chr14_49852491_49853425	45	52	62	50	49	66
chr14_49861564_49863476	109	122	138	149	117	118
chr14_49867875_49868646	35	22	39	46	42	33
chr14_49892177_49893746	92	97	126	121	121	143
chr14_49946396_49947321	40	55	54	57	41	48
chr14_50083539_50083895	15	13	13	19	12	19
chr14_50116223_50116965	53	52	57	64	57	66
chr14_50230992_50232409	108	105	119	117	107	129
chr14_50311677_50313069	116	116	145	136	141	143
chr14_50335354_50335956	31	27	39	45	29	50
chr14_50396569_50397476	43	28	46	58	43	49
chr14_50531862_50532948	78	83	116	110	94	119
chr14_50559922_50561432	89	109	120	113	98	128
chr14_50667835_50668901	63	52	68	70	48	62
chr14_50777831_50778122	8	12	14	14	14	12
chr14_50826337_50827000	20	26	22	28	27	25
chr14_50829841_50831871	124	118	173	172	125	157
chr14_50944146_50944927	28	24	29	32	33	34
chr14_51006510_51007223	25	45	69	58	51	49
chr14_51057038_51057362	13	13	18	22	18	12
chr14_51093107_51096240	201	247	288	303	239	308
chr14_51182121_51182537	13	19	20	23	14	16
chr14_51239768_51240834	83	90	89	107	97	97
chr14_51507240_51508515	39	38	63	60	54	40
chr14_51651141_51652836	97	89	137	108	100	100
chr14_51846583_51847085	17	17	23	30	33	30
chr14_51860115_51860870	38	36	52	62	40	58
chr14_51989127_51990187	67	69	87	83	84	83
chr14_52060162_52060394	12	11	14	15	16	15
chr14_52068392_52069747	36	42	43	52	47	63
chr14_52131727_52132011	13	12	16	15	14	17
chr14_52287041_52287532	14	17	23	23	13	13
chr14_52313848_52315101	41	41	62	55	42	53
chr14_52551914_52553688	203	217	240	256	221	289
chr14_52553749_52554332	31	26	42	33	26	36
chr14_52694961_52696164	78	73	83	99	83	105
chr14_52706760_52707536	39	40	47	57	47	66
chr14_52729642_52730850	90	66	130	116	98	115
chr14_52791138_52792194	56	60	99	75	56	83
chr14_52950186_52952023	98	90	129	120	101	124
chr14_52987549_52988044	20	18	21	27	25	37
chr14_53010970_53011450	12	11	23	12	21	23
chr14_53027109_53027436	12	15	17	17	16	20
chr14_53151692_53153769	91	106	139	125	121	145
chr14_53217009_53217998	33	23	50	35	33	43
chr14_53306259_53306814	30	27	40	27	40	33
chr14_53355573_53356116	30	33	36	40	32	33
chr14_53509474_53509770	12	19	18	15	15	12
chr14_53630229_53630683	20	18	17	18	15	28
chr14_53793929_53794532	35	35	34	32	38	44
chr14_53953077_53953926	40	32	43	60	44	53
chr14_54165732_54166845	40	38	67	61	50	75
chr14_54186759_54187278	19	25	28	39	31	32
chr14_54365059_54365441	17	20	12	31	13	15
chr14_54396388_54397302	97	110	118	135	116	124
chr14_54440725_54441832	90	103	118	126	95	118
chr14_54488495_54489461	62	61	60	60	65	71
chr14_54509378_54510497	82	74	114	92	78	93
chr14_54564925_54567656	114	122	134	122	99	119
chr14_54567833_54568248	20	15	17	19	15	16
chr14_54677322_54677801	34	33	48	42	31	34
chr14_54686110_54686979	50	61	64	66	49	59
chr14_54818679_54819038	12	18	20	24	15	17
chr14_54902059_54903250	46	52	67	67	49	64
chr14_55026764_55027648	40	63	64	60	59	57
chr14_55051240_55052501	77	78	101	101	97	101
